id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
69842748,2021/02/19 3:42 PM CST,2/19/21,2021-02-19 21:42:00 UTC,Central Time (US & Canada),1109260,puffin21,2021-02-20 03:32:07 UTC,2021-02-22 02:33:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69842748,https://inaturalist-open-data.s3.amazonaws.com/photos/113424884/medium.jpg?1613790786,,,1,0,FALSE,,27.8326785,-97.04722283,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
69888552,2006-12-27 3:10:00 PM EST,12/27/06,2006-12-27 20:10:00 UTC,Eastern Time (US & Canada),1514188,zacpeterson,2021-02-20 23:14:51 UTC,2021-02-21 16:33:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69888552,https://inaturalist-open-data.s3.amazonaws.com/photos/113510372/medium.jpeg?1613862896,,,2,0,FALSE,2,28.79926311,-82.58834504,5,5,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70085244,2021-02-24 7:09:21 AM EST,2/24/21,2021-02-24 12:09:21 UTC,Eastern Time (US & Canada),1207179,leonardobravo,2021-02-24 13:02:24 UTC,2021-02-24 13:03:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/70085244,https://inaturalist-open-data.s3.amazonaws.com/photos/113869937/medium.jpeg?1614171750,,,0,0,FALSE,2,20.4944983,-87.23631956,83,83,,,FALSE,gps,gps,Robalo blanco,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70165886,2/26/20,2/26/20,,UTC,794466,colin46,2021-02-25 22:24:03 UTC,2021-02-27 12:37:37 UTC,research,,https://www.inaturalist.org/observations/70165886,https://static.inaturalist.org/photos/114012672/medium.jpeg?1614291856,,,3,0,FALSE,2,25.68159299,-80.27155213,8,8,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70172973,2021/02/25 12:59 PM CST,2/25/21,2021-02-25 18:59:00 UTC,Central Time (US & Canada),18812,mako252,2021-02-26 00:57:27 UTC,2021-03-09 03:01:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70172973,https://inaturalist-open-data.s3.amazonaws.com/photos/114025693/medium.jpeg?1614300797,,,1,0,FALSE,,27.65416953,-97.25664533,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70265197,Sat Feb 27 2021 13:24:13 GMT-0500 (EST),2/27/21,2021-02-27 18:24:13 UTC,Eastern Time (US & Canada),3566199,bavao,2021-02-27 18:24:20 UTC,2021-02-28 00:35:06 UTC,research,,https://www.inaturalist.org/observations/70265197,https://static.inaturalist.org/photos/114191686/medium.jpg?1614450289,,,2,0,FALSE,3,27.70807558,-82.70172046,41,41,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70293612,2021/02/27 5:33 PM CST,2/27/21,2021-02-27 23:33:00 UTC,Central Time (US & Canada),18812,mako252,2021-02-28 02:25:08 UTC,2021-03-10 23:28:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70293612,https://inaturalist-open-data.s3.amazonaws.com/photos/114243327/medium.jpeg?1614478960,,,3,0,FALSE,,27.65612452,-97.25831355,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70293613,2021/02/27 5:35 PM CST,2/27/21,2021-02-27 23:35:00 UTC,Central Time (US & Canada),18812,mako252,2021-02-28 02:25:09 UTC,2021-03-10 23:28:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70293613,https://inaturalist-open-data.s3.amazonaws.com/photos/114243350/medium.jpeg?1614478967,,,2,0,FALSE,,27.65616848,-97.25837519,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70293616,2021/02/27 5:37 PM CST,2/27/21,2021-02-27 23:37:00 UTC,Central Time (US & Canada),18812,mako252,2021-02-28 02:25:10 UTC,2021-03-10 23:28:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70293616,https://inaturalist-open-data.s3.amazonaws.com/photos/114243384/medium.jpeg?1614478980,,,3,0,FALSE,,27.65624792,-97.25848144,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70293968,2021/02/27 5:47 PM CST,2/27/21,2021-02-27 23:47:00 UTC,Central Time (US & Canada),18812,mako252,2021-02-28 02:31:21 UTC,2021-03-10 23:27:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70293968,https://inaturalist-open-data.s3.amazonaws.com/photos/114243687/medium.jpeg?1614479183,,,4,0,FALSE,,27.65263023,-97.25561346,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70293969,2021/02/27 5:47 PM CST,2/27/21,2021-02-27 23:47:00 UTC,Central Time (US & Canada),18812,mako252,2021-02-28 02:31:22 UTC,2021-03-10 23:27:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70293969,https://inaturalist-open-data.s3.amazonaws.com/photos/114243701/medium.jpeg?1614479188,,,2,0,FALSE,,27.65257508,-97.25558395,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70293971,2021/02/27 5:48 PM CST,2/27/21,2021-02-27 23:48:00 UTC,Central Time (US & Canada),18812,mako252,2021-02-28 02:31:22 UTC,2021-03-10 23:27:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70293971,https://inaturalist-open-data.s3.amazonaws.com/photos/114243708/medium.jpeg?1614479193,,,3,0,FALSE,,27.65242525,-97.25547702,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70293979,2021/02/27 6:00 PM CST,2/27/21,2021-02-28 00:00:00 UTC,Central Time (US & Canada),18812,mako252,2021-02-28 02:31:25 UTC,2021-03-10 23:29:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70293979,https://inaturalist-open-data.s3.amazonaws.com/photos/114243786/medium.jpeg?1614479234,,,2,0,FALSE,,27.65140551,-97.25478492,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70348278,2021/02/27 10:17 AM EST,2/27/21,2021-02-27 15:17:00 UTC,Eastern Time (US & Canada),3650535,gemela-dos,2021-02-28 21:20:46 UTC,2021-03-14 16:29:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70348278,https://inaturalist-open-data.s3.amazonaws.com/photos/114343262/medium.jpg?1614546982,,Whitaker Bayou,3,0,FALSE,,27.35397423,-82.54934558,64,64,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70397832,2013/09/13 7:06 AM HST,9/13/13,2013-09-13 17:06:00 UTC,Hawaii,777230,ericvandenberghe,2021-03-01 16:41:19 UTC,2021-03-03 03:32:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70397832,https://inaturalist-open-data.s3.amazonaws.com/photos/114428210/medium.jpeg?1614611740,,,1,0,FALSE,,12.01793016,-83.74527377,244,244,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70429900,2021/02/27 5:38 PM CST,2/27/21,2021-02-27 23:38:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-02 03:47:59 UTC,2021-03-03 21:06:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70429900,https://inaturalist-open-data.s3.amazonaws.com/photos/114494908/medium.jpeg?1614656166,,,2,0,FALSE,,27.65398668,-97.2564936,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70429908,2021/02/27 5:39 PM CST,2/27/21,2021-02-27 23:39:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-02 03:48:02 UTC,2021-03-03 21:01:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70429908,https://inaturalist-open-data.s3.amazonaws.com/photos/114494964/medium.jpeg?1614656190,,,1,0,FALSE,,27.65371254,-97.25632727,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70429910,2021/02/27 5:40 PM CST,2/27/21,2021-02-27 23:40:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-02 03:48:03 UTC,2021-03-03 21:01:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70429910,https://inaturalist-open-data.s3.amazonaws.com/photos/114494979/medium.jpeg?1614656196,,,1,0,FALSE,,27.65363564,-97.25626442,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70429919,2021/02/27 5:41 PM CST,2/27/21,2021-02-27 23:41:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-02 03:48:05 UTC,2021-03-03 21:01:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70429919,https://inaturalist-open-data.s3.amazonaws.com/photos/114495019/medium.jpeg?1614656215,,,1,0,FALSE,,27.65317133,-97.25598495,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70429922,2021/02/27 5:41 PM CST,2/27/21,2021-02-27 23:41:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-02 03:48:06 UTC,2021-03-03 21:01:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70429922,https://inaturalist-open-data.s3.amazonaws.com/photos/114495036/medium.jpeg?1614656224,,,1,0,FALSE,,27.65301067,-97.25587417,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70429923,2021/02/27 5:41 PM CST,2/27/21,2021-02-27 23:41:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-02 03:48:07 UTC,2021-03-03 21:06:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70429923,https://inaturalist-open-data.s3.amazonaws.com/photos/114495042/medium.jpeg?1614656227,,,2,0,FALSE,,27.65293538,-97.25581989,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70477596,2021-03-02 8:19:52 PM EST,3/2/21,2021-03-03 01:19:52 UTC,Eastern Time (US & Canada),746541,woodridgejeff,2021-03-03 01:55:46 UTC,2021-03-05 01:35:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70477596,https://inaturalist-open-data.s3.amazonaws.com/photos/114584429/medium.jpeg?1614736554,,,1,0,FALSE,2,25.06770378,-80.47256128,,,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70483919,2021/02/27 5:51 PM CST,2/27/21,2021-02-27 23:51:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-03 04:31:47 UTC,2021-03-03 21:06:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70483919,https://inaturalist-open-data.s3.amazonaws.com/photos/114595471/medium.jpeg?1614745641,,,2,0,FALSE,,27.64911954,-97.25330551,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70501908,2021/02/27 5:57 PM CST,2/27/21,2021-02-27 23:57:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-03 15:39:16 UTC,2021-03-03 21:05:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70501908,https://inaturalist-open-data.s3.amazonaws.com/photos/114626641/medium.jpeg?1614785047,,,2,0,FALSE,,27.64360964,-97.24963303,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70501917,2021/02/27 6:00 PM CST,2/27/21,2021-02-28 00:00:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-03 15:39:19 UTC,2021-03-05 00:43:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70501917,https://inaturalist-open-data.s3.amazonaws.com/photos/114626674/medium.jpeg?1614785070,,,3,0,FALSE,,27.64344714,-97.24954924,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70501930,2021/02/27 6:02 PM CST,2/27/21,2021-02-28 00:02:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-03 15:39:25 UTC,2021-03-03 21:05:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70501930,https://inaturalist-open-data.s3.amazonaws.com/photos/114626732/medium.jpeg?1614785108,,,2,0,FALSE,,27.64308384,-97.24932058,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70501934,2021/02/27 6:05 PM CST,2/27/21,2021-02-28 00:05:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-03 15:39:26 UTC,2021-03-03 21:05:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70501934,https://inaturalist-open-data.s3.amazonaws.com/photos/114626752/medium.jpeg?1614785121,,,2,0,FALSE,,27.64289717,-97.2491595,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70501944,2021/02/27 6:07 PM CST,2/27/21,2021-02-28 00:07:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-03 15:39:30 UTC,2021-03-03 21:00:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70501944,https://inaturalist-open-data.s3.amazonaws.com/photos/114626795/medium.jpeg?1614785144,,,1,0,FALSE,,27.64260566,-97.24895227,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70504389,2021/02/27 6:47 PM CST,2/27/21,2021-02-28 00:47:00 UTC,Central Time (US & Canada),435598,jeffmci9,2021-03-03 16:30:14 UTC,2021-03-03 21:04:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70504389,https://inaturalist-open-data.s3.amazonaws.com/photos/114630281/medium.jpeg?1614787656,,,2,0,FALSE,,27.64204712,-97.18765275,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70559529,2021-03-04 8:59:38 AM EST,3/4/21,2021-03-04 13:59:38 UTC,Eastern Time (US & Canada),285868,drmagnum,2021-03-04 16:28:58 UTC,2021-03-05 18:54:55 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/70559529,https://inaturalist-open-data.s3.amazonaws.com/photos/114732481/medium.jpeg?1614875344,,,3,0,FALSE,2,27.46320833,-80.32200556,,,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70585448,2/23/21,2/23/21,,Central Time (US & Canada),9531,kucycads,2021-03-05 01:45:58 UTC,2021-03-05 18:34:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70585448,https://inaturalist-open-data.s3.amazonaws.com/photos/114778677/medium.jpeg?1614908670,,,2,0,FALSE,,27.63302963,-97.23437674,61,61,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70710735,,,,UTC,3628691,rodentfisherman,2021-03-07 02:52:26 UTC,2021-03-07 02:55:53 UTC,casual,,https://www.inaturalist.org/observations/70710735,https://static.inaturalist.org/photos/115002312/medium.jpg?1615085549,,,0,0,FALSE,3,,,41,29433,private,,TRUE,,,,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70856025,Mon Mar 08 2021 00:00:00 GMT-0500 (EST),3/8/21,2021-03-08 05:00:00 UTC,Eastern Time (US & Canada),4087759,joseemamv,2021-03-09 03:38:33 UTC,2021-03-10 17:19:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70856025,https://inaturalist-open-data.s3.amazonaws.com/photos/115266904/medium.jpg?1615261116,,,1,0,FALSE,3,17.74811411,-91.76429609,275,275,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
70889785,Sun Mar 07 2021 17:00:47 GMT-0500 (EST),3/7/21,2021-03-07 22:00:47 UTC,Eastern Time (US & Canada),1878679,cmoore14217,2021-03-09 18:54:06 UTC,2021-03-09 19:03:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70889785,https://inaturalist-open-data.s3.amazonaws.com/photos/115326780/medium.jpg?1615316049,,,1,0,FALSE,3,25.8248442,-81.34290072,256,256,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
71065234,2021/03/12 9:30 AM HST,3/12/21,2021-03-12 19:30:00 UTC,Hawaii,234005,manuelhernandezancheita,2021-03-12 15:40:35 UTC,2021-03-12 18:55:55 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/71065234,https://static.inaturalist.org/photos/115640790/medium.jpg?1615563596,,,1,0,FALSE,,17.754386,-92.013033,722,722,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
71360211,Fri Mar 12 2021 15:00:37 GMT-0500 (EST),3/12/21,2021-03-12 20:00:37 UTC,Eastern Time (US & Canada),4109384,gdavidge,2021-03-16 13:39:42 UTC,2021-03-16 22:12:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71360211,https://inaturalist-open-data.s3.amazonaws.com/photos/116173203/medium.jpg?1615902000,,,3,0,FALSE,3,27.53385333,-82.59520833,3,3,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
71483734,Sat Jan 02 2021 11:50:59 GMT-0500 (EST),1/2/21,2021-01-02 16:50:59 UTC,Eastern Time (US & Canada),4116093,macdougall5,2021-03-18 13:15:06 UTC,2021-03-18 15:40:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71483734,https://inaturalist-open-data.s3.amazonaws.com/photos/116392087/medium.jpg?1616073319,,,2,0,FALSE,3,26.03454717,-81.831345,30,30,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
71485430,2021-03-18 10:00:58-04:00,3/18/21,2021-03-18 14:00:58 UTC,Atlantic Time (Canada),4112976,knoxluke1021,2021-03-18 14:01:42 UTC,2021-03-18 15:39:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71485430,https://inaturalist-open-data.s3.amazonaws.com/photos/116395436/medium.jpeg?1616076124,,,2,0,FALSE,333,27.51371146,-82.71847467,65,65,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
71795042,Sun Mar 21 2021 13:20:34 GMT-0400 (EDT),3/21/21,2021-03-21 17:20:34 UTC,Eastern Time (US & Canada),766322,trevor_l,2021-03-22 13:13:41 UTC,2021-03-23 13:56:54 UTC,research,CC0,https://www.inaturalist.org/observations/71795042,https://static.inaturalist.org/photos/116946551/medium.jpg?1616418826,,,3,0,FALSE,3,26.49031333,-82.00556112,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72013042,Sun Feb 28 2021 10:21:51 GMT-0500 (EST),2/28/21,2021-02-28 15:21:51 UTC,Eastern Time (US & Canada),3872942,nicholas_pellegrini,2021-03-25 12:40:21 UTC,2021-03-30 15:33:46 UTC,research,,https://www.inaturalist.org/observations/72013042,https://static.inaturalist.org/photos/117340462/medium.jpg?1616676037,,,3,0,FALSE,3,26.49122602,-82.1868981,71,71,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72045184,Sun Aug 16 2020 15:02:38 GMT-0400 (EDT),8/16/20,2020-08-16 19:02:38 UTC,Eastern Time (US & Canada),140572,louisey,2021-03-25 21:51:54 UTC,2021-03-26 20:38:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/72045184,https://inaturalist-open-data.s3.amazonaws.com/photos/117396228/medium.jpg?1616709145,,,1,0,FALSE,3,26.64008,-82.05793883,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72200927,Sat Mar 27 2021 15:03:03 GMT-0400 (EDT),3/27/21,2021-03-27 19:03:03 UTC,Eastern Time (US & Canada),2455099,zara_nature_nerd,2021-03-27 20:45:44 UTC,2021-03-27 20:51:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/72200927,https://inaturalist-open-data.s3.amazonaws.com/photos/117675609/medium.jpg?1616877950,,,0,0,FALSE,3,27.84380833,-82.611275,5,5,,,FALSE,,,,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72325586,Fri Mar 26 2021 14:56:59 GMT-0400 (EDT),3/26/21,2021-03-26 22:56:59 UTC,Eastern Time (US & Canada),3996870,kiyahcoco2,2021-03-29 00:52:18 UTC,2021-07-17 23:19:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72325586,https://inaturalist-open-data.s3.amazonaws.com/photos/118105148/medium.jpg?1617108209,,,3,0,FALSE,3,26.76479651,-80.93613219,295,295,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72383774,Mon Mar 29 2021 01:33:03 GMT-0400 (EDT),3/29/21,2021-03-29 05:33:03 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-03-29 19:02:51 UTC,2021-03-29 19:33:04 UTC,research,,https://www.inaturalist.org/observations/72383774,https://static.inaturalist.org/photos/118006421/medium.jpg?1617044585,,,1,0,FALSE,3,27.17999667,-82.49658833,59,59,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72384277,Fri Mar 26 2021 22:58:53 GMT-0400 (EDT),3/26/21,2021-03-27 02:58:53 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-03-29 19:09:19 UTC,2021-03-29 19:32:10 UTC,research,,https://www.inaturalist.org/observations/72384277,https://static.inaturalist.org/photos/118007604/medium.jpg?1617045017,,,1,0,FALSE,3,27.18001897,-82.49688111,28,28,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72473192,2021-03-30 4:34:52 PM EDT,3/30/21,2021-03-30 20:34:52 UTC,Eastern Time (US & Canada),1465781,mageekd,2021-03-30 20:38:52 UTC,2021-04-08 03:36:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72473192,https://inaturalist-open-data.s3.amazonaws.com/photos/118166045/medium.jpeg?1617136764,,,3,0,FALSE,2,27.53082233,-82.73396786,19,19,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72473908,Mon Mar 29 2021 17:08:11 GMT-0400 (EDT),3/29/21,2021-03-29 21:08:11 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-03-30 20:47:44 UTC,2021-03-31 14:58:19 UTC,research,,https://www.inaturalist.org/observations/72473908,https://static.inaturalist.org/photos/118167330/medium.jpg?1617137279,,,2,0,FALSE,3,27.17998833,-82.49723,6,6,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72473958,Mon Mar 29 2021 01:33:48 GMT-0400 (EDT),3/29/21,2021-03-29 05:33:48 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-03-30 20:48:20 UTC,2021-03-31 14:58:15 UTC,research,,https://www.inaturalist.org/observations/72473958,https://static.inaturalist.org/photos/118167411/medium.jpg?1617137314,,,2,0,FALSE,3,27.18001167,-82.496855,6,6,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72474003,Sun Mar 28 2021 23:39:10 GMT-0400 (EDT),3/28/21,2021-03-29 03:39:10 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-03-30 20:48:48 UTC,2021-03-31 14:58:10 UTC,research,,https://www.inaturalist.org/observations/72474003,https://static.inaturalist.org/photos/118167467/medium.jpg?1617137336,,,3,0,FALSE,3,27.17997167,-82.49687167,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72579941,Wed Mar 31 2021 13:24:14 GMT-0400 (EDT),3/31/21,2021-03-31 17:24:14 UTC,Eastern Time (US & Canada),1537014,human_landfill,2021-04-01 02:50:39 UTC,2021-04-01 02:50:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/72579941,https://inaturalist-open-data.s3.amazonaws.com/photos/118359940/medium.jpg?1617245443,,,0,0,FALSE,3,26.16367952,-81.80961183,356,356,,,FALSE,,,,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72580188,Wed Mar 31 2021 20:24:30 GMT-0400 (EDT),3/31/21,2021-04-01 00:24:30 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-04-01 02:55:24 UTC,2021-04-01 12:21:02 UTC,research,,https://www.inaturalist.org/observations/72580188,https://static.inaturalist.org/photos/118360464/medium.jpg?1617245735,,,2,0,FALSE,3,27.180005,-82.49682,15,15,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72736798,Thu Apr 01 2021 21:05:14 GMT-0400 (EDT),4/1/21,2021-04-02 01:05:14 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-04-03 00:23:42 UTC,2021-04-03 13:59:33 UTC,research,,https://www.inaturalist.org/observations/72736798,https://static.inaturalist.org/photos/118642345/medium.jpg?1617409430,,,2,0,FALSE,3,27.17993667,-82.49678,23,23,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
72896974,2021/03/30 11:13 AM EDT,3/30/21,2021-03-30 15:13:00 UTC,Eastern Time (US & Canada),204678,pmk00001,2021-04-04 15:21:47 UTC,2021-04-06 15:42:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72896974,https://inaturalist-open-data.s3.amazonaws.com/photos/118936914/medium.jpg?1617549695,,,2,0,FALSE,,26.1119416,-81.7662036,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
73065079,Thu Jun 18 2020 19:00:00 GMT-0400 (EDT),6/18/20,2020-06-18 23:00:00 UTC,Eastern Time (US & Canada),4009566,mgise001,2021-04-06 00:05:57 UTC,2021-04-06 16:21:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73065079,https://inaturalist-open-data.s3.amazonaws.com/photos/119236956/medium.jpg?1617667566,,,3,0,FALSE,3,25.9180078,-80.11742058,31279,31279,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
73149564,Tue Apr 06 2021 13:44:59 GMT-0400 (EDT),4/6/21,2021-04-06 17:44:59 UTC,Eastern Time (US & Canada),3440027,burgerpickles,2021-04-06 22:30:15 UTC,2021-04-07 15:25:11 UTC,research,,https://www.inaturalist.org/observations/73149564,https://static.inaturalist.org/photos/119387950/medium.jpg?1617748226,,,2,0,FALSE,3,27.17323667,-82.48816667,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
73328590,Thu Apr 08 2021 12:41:21 GMT -0400 (EDT),4/8/21,2021-04-08 16:41:21 UTC,Eastern Time (US & Canada),3058368,marknewcomb,2021-04-08 20:04:51 UTC,2021-04-20 17:51:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73328590,https://inaturalist-open-data.s3.amazonaws.com/photos/119699272/medium.jpeg?1617912292,,,2,0,FALSE,333,26.34221268,-81.85105133,90,90,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
